ID,Name,Age,Course,Score
4461,Kathryn Johnson,37,Course_3,75
4462,Cynthia Boyd,45,Course_5,50
4463,Amanda Carr,47,Course_3,70
4464,Mark Allen,42,Course_1,71
4465,Kevin Walsh,64,Course_2,73
4466,Amanda Robinson,50,Course_5,76
4467,Briana Malone,43,Course_1,80
4468,Karen Wagner,64,Course_3,52
4469,Harold Mccall,19,Course_4,69
4470,Glen Young,34,Course_4,74
4471,Joel Johns,68,Course_4,59
4472,Sherry Hughes,69,Course_4,69
4473,David Scott,20,Course_3,50
4474,David Griffin,28,Course_2,97
4475,Brian Bennett,54,Course_2,93
4476,Austin Dawson,34,Course_5,66
4477,Karl Thomas,54,Course_5,52
4478,John Cervantes,75,Course_3,81
4479,John Moreno,35,Course_5,92
4480,Eric Combs,21,Course_4,95
4481,Edward Jackson,63,Course_5,89
4482,Kimberly Gray,68,Course_5,67
4483,Adrian Smith,53,Course_2,51
4484,John Williams,68,Course_5,98
4485,Christine Sanders DDS,19,Course_3,74
4486,Tamara Fisher,22,Course_1,57
4487,Katherine Rivera,32,Course_1,84
4488,Lauren Johnson,68,Course_4,67
4489,Stephanie Thornton,61,Course_4,71
4490,Charles Morales,58,Course_3,88
4491,Tracy Wright,73,Course_1,53
4492,Kyle Hendrix,51,Course_3,60
4493,Brooke Johnson,63,Course_5,91
4494,Jaclyn Conway,37,Course_2,66
4495,Nancy Rogers,35,Course_3,83
4496,Nancy Hernandez,68,Course_3,86
4497,Ryan Williams,19,Course_3,68
4498,Eric Carter,43,Course_3,54
4499,Michelle Blair,76,Course_1,92
4500,Jean Dixon,53,Course_1,94
4501,Michael Munoz,72,Course_4,52
4502,Stacy Owens,48,Course_3,83
4503,Raymond Watson,51,Course_5,64
4504,Pamela Cooper,74,Course_4,73
4505,Jacqueline David,20,Course_1,90
4506,Amanda Bryant,77,Course_5,98
4507,Vanessa Holmes,23,Course_3,63
4508,Lynn Miller,58,Course_2,91
4509,Gregory Glover,30,Course_1,91
4510,Andrew Taylor,55,Course_3,54
4511,Andrew Davis,55,Course_5,69
4512,Brett Jones,31,Course_3,63
4513,Danielle Mccoy,33,Course_2,71
4514,Nathan Trujillo,66,Course_1,91
4515,Thomas Perez,78,Course_3,95
4516,Stacey Smith,42,Course_4,70
4517,David Compton II,23,Course_2,57
4518,Adam Taylor,37,Course_1,63
4519,Samantha Yu,71,Course_1,52
4520,Vincent Chen,33,Course_2,96
4521,Christian Glover,33,Course_5,80
4522,Hayden Hunter,61,Course_1,89
4523,Karen Lawrence,33,Course_3,91
4524,Joshua Baker,43,Course_4,97
4525,Stephanie Richardson,38,Course_3,81
4526,Sergio Michael,48,Course_1,66
4527,Yolanda Bowman,44,Course_1,92
4528,Robert Jackson,53,Course_1,52
4529,Stacy Phelps,68,Course_1,67
4530,Christine Cross,47,Course_2,91
4531,Vicki Hunt,63,Course_3,84
4532,James Rodriguez,35,Course_2,81
4533,Craig Aguilar,28,Course_5,71
4534,Justin Eaton,24,Course_2,90
4535,Shawn Cervantes,37,Course_5,93
4536,Cole Nelson,54,Course_1,84
4537,Susan Bennett,58,Course_5,72
4538,Kathleen Gill,77,Course_3,91
4539,Justin Lindsey,41,Course_1,91
4540,Christina Mccarthy,79,Course_3,87
4541,Shane Mckay,55,Course_3,96
4542,Laura Blevins,74,Course_5,89
4543,Sally Lamb,46,Course_1,79
4544,Julie Reese,55,Course_2,83
4545,Brandon Holmes,18,Course_5,89
4546,Matthew Jefferson,46,Course_4,89
4547,Patrick Velazquez,74,Course_2,74
4548,John Mitchell,56,Course_5,67
4549,Marvin Jackson,74,Course_2,62
4550,Jennifer Johnson,28,Course_5,98
4551,Danielle Brown,20,Course_4,65
4552,Richard Shaw,60,Course_3,78
4553,Rachel Bowman,60,Course_5,62
4554,Paul Klein,71,Course_3,72
4555,Patrick Cervantes,61,Course_1,64
4556,Heather Ward,37,Course_1,55
4557,Sheila Collins,55,Course_2,84
4558,Sonya Moreno,29,Course_5,93
4559,Ryan Davis,72,Course_5,87
4560,Michelle Johnson MD,33,Course_2,83
4561,Dawn Ramirez,18,Course_4,93
4562,Jerry Nunez,63,Course_3,72
4563,Ariana Barrett,62,Course_3,69
4564,James Lopez,50,Course_3,72
4565,Mercedes Bailey,39,Course_3,56
4566,Heather Dougherty,51,Course_5,52
4567,Melissa Holmes,54,Course_1,75
4568,Dennis Crawford,21,Course_3,83
4569,Paula Gonzalez,33,Course_3,94
4570,Samantha Robinson,28,Course_5,84
4571,Jaime Payne,35,Course_3,72
4572,Joseph Tyler,50,Course_3,77
4573,Kathy Allen,46,Course_1,63
4574,Katie Jones,60,Course_2,83
4575,Amanda Hudson,67,Course_1,99
4576,Laura Rodriguez,39,Course_3,55
4577,Dustin Jones,28,Course_2,97
4578,Michelle Green,55,Course_5,75
4579,Scott Carroll,54,Course_3,93
4580,Jessica Bailey,67,Course_4,91
4581,Derrick Ferguson,35,Course_4,84
4582,Vanessa Hogan,56,Course_3,81
4583,Mary Yates,62,Course_1,82
4584,Adam Clark,19,Course_4,58
4585,Dennis Jensen,33,Course_1,75
4586,William Wood,27,Course_2,98
4587,Carlos Evans,56,Course_2,87
4588,Lawrence Webb,32,Course_4,61
4589,Allison Beasley,30,Course_2,72
4590,Drew Ortiz,53,Course_2,97
4591,David Marsh,74,Course_2,68
4592,Steven Patel,76,Course_4,92
4593,Mary Webb,22,Course_5,94
4594,Cynthia Allen,76,Course_5,69
4595,John Johnson,18,Course_5,91
4596,Rhonda Walton,46,Course_4,82
4597,Michele Clark,27,Course_3,81
4598,Tracy Lowe,32,Course_3,69
4599,Alexandra Gibson,39,Course_2,50
4600,Grace Bell,62,Course_3,79
4601,William Ramirez,76,Course_1,89
4602,Jeffrey Smith,51,Course_4,90
4603,Tiffany Gomez,58,Course_2,60
4604,Gerald Ramirez,79,Course_5,76
4605,Kevin Khan,23,Course_1,77
4606,Erika Morris,61,Course_1,98
4607,Jimmy Williams,35,Course_3,84
4608,Dawn Warren,79,Course_1,78
4609,Jo Morales,49,Course_5,70
4610,Samantha Yates,31,Course_5,98
4611,Ruben Stevens,45,Course_2,76
4612,Christopher Williams,54,Course_4,62
4613,Jason Bell,24,Course_2,60
4614,Carrie Allen,77,Course_1,82
4615,Paul White,52,Course_5,77
4616,Rachel Rosales,23,Course_1,69
4617,Crystal Bowman,22,Course_3,83
4618,Rachel Freeman,45,Course_1,63
4619,Jacqueline Johnson,39,Course_2,97
4620,Margaret Castaneda,34,Course_2,55
4621,Megan Bell,48,Course_2,82
4622,Brandi Alvarez,62,Course_3,60
4623,Sandra James,72,Course_4,58
4624,Robert Key,59,Course_5,75
4625,Cynthia Baldwin,25,Course_3,88
4626,Roy Mason,47,Course_4,58
4627,Debra Tucker,71,Course_3,54
4628,James Turner,36,Course_3,51
4629,Jamie Fernandez,78,Course_5,89
4630,Greg Allison,53,Course_1,83
4631,David Spencer,66,Course_1,95
4632,Danielle Brown,65,Course_4,50
4633,Victoria Sullivan,48,Course_2,72
4634,Caleb Gonzalez,34,Course_2,88
4635,Eric Joyce,19,Course_5,53
4636,Alexis Hunt,72,Course_5,78
4637,Ashley Cunningham,47,Course_3,70
4638,Marissa Jones,50,Course_3,55
4639,Michael Landry,24,Course_2,89
4640,Angelica Pena,22,Course_1,70
4641,Robert Sawyer,68,Course_3,66
4642,Sarah Lopez,39,Course_3,51
4643,Lindsey Baker,71,Course_5,89
4644,Ann Garrett,66,Course_3,76
4645,Shelby Walton,40,Course_5,66
4646,Gregory Richardson,31,Course_2,97
4647,Jeremy Brown,39,Course_1,73
4648,Stephanie Hernandez,72,Course_5,89
4649,Jennifer Black,29,Course_1,70
4650,Tara Johnson,79,Course_4,88
4651,Renee Gardner,47,Course_1,96
4652,Stephanie Herrera DDS,43,Course_1,86
4653,Kimberly Kirk,73,Course_2,63
4654,Jacqueline Sampson,52,Course_4,97
4655,Matthew Nelson,75,Course_4,99
4656,Olivia Webb,69,Course_3,78
4657,Brian Simpson,79,Course_5,95
4658,Sean Campbell,29,Course_2,73
4659,Richard Erickson,28,Course_2,84
4660,Steven Bullock,21,Course_1,62
4661,Jocelyn Rose,68,Course_1,76
4662,Alexander Patton,29,Course_2,70
4663,Deborah Marshall,71,Course_3,87
4664,Cynthia Hogan,67,Course_2,62
4665,Kathryn Hicks,56,Course_2,69
4666,Theodore Robinson,26,Course_5,96
4667,Carrie Bowen,64,Course_2,56
4668,Emily Clark,72,Course_5,51
4669,Brian Chavez,79,Course_3,60
4670,Kevin Murray,24,Course_1,56
4671,Ryan Johnson,21,Course_1,54
4672,Daniel Hughes,43,Course_4,91
4673,Maria Price,49,Course_3,76
4674,Nicole Mitchell,46,Course_1,60
4675,Courtney Garcia,64,Course_5,50
4676,Michael Hall,20,Course_5,99
4677,Christopher Juarez,28,Course_1,56
4678,Cynthia Foster,62,Course_2,63
4679,Kevin Kelley,53,Course_3,58
4680,Ricardo Byrd,23,Course_4,95
4681,Joann Martinez,75,Course_4,97
4682,Whitney Williams DVM,58,Course_2,52
4683,Trevor Williams,36,Course_1,96
4684,Lisa Harmon,69,Course_4,58
4685,Adam Watkins,69,Course_3,76
4686,Angela Vaughan,63,Course_4,63
4687,Meredith Walsh,49,Course_3,97
4688,Donna Reed,65,Course_4,73
4689,Megan Nelson,19,Course_5,52
4690,Dr. Ryan Joseph Jr.,37,Course_2,93
4691,Jeremy Kramer,73,Course_3,54
4692,Jonathan Huber,20,Course_5,74
4693,Deborah Ballard,45,Course_2,99
4694,Sean Olson,47,Course_4,67
4695,Julie James,35,Course_1,50
4696,Maureen Long,42,Course_1,94
4697,Luis Lopez,64,Course_5,77
4698,Regina Garrett,77,Course_1,93
4699,William Espinoza,62,Course_5,76
4700,Amanda Goodwin,43,Course_5,99
4701,Thomas Swanson,21,Course_2,70
4702,James Jones,79,Course_1,63
4703,Darin Bradshaw,37,Course_2,56
4704,Jenny Sharp DDS,46,Course_1,63
4705,Kevin Fritz,56,Course_1,62
4706,Paul Stewart,63,Course_3,50
4707,Gail English,59,Course_4,83
4708,John Johnson,30,Course_3,55
4709,Douglas Dickson,32,Course_2,61
4710,Marcus Black,30,Course_3,96
4711,Jenny Holmes,61,Course_4,80
4712,Grace Alexander,55,Course_2,55
4713,Leslie Bryant,37,Course_5,97
4714,Robert Jimenez,18,Course_2,69
4715,Stephen Brown,49,Course_5,59
4716,Sharon Freeman,42,Course_3,95
4717,Aaron Griffith,77,Course_3,68
4718,Stacey Marshall,34,Course_3,56
4719,Michael Flores,55,Course_2,78
4720,Shannon Nielsen,57,Course_2,94
4721,Jason Wright,32,Course_3,68
4722,Willie Garcia,44,Course_3,76
4723,Jessica Perez,55,Course_3,53
4724,Ryan Meyer,56,Course_1,92
4725,Joy Robertson,43,Course_3,98
4726,Holly Ferguson,74,Course_2,87
4727,Preston Morgan,36,Course_4,98
4728,Gregory Walls,38,Course_3,51
4729,Vanessa Rogers,50,Course_3,92
4730,Kevin Cortez,75,Course_1,89
4731,David Carter,65,Course_3,52
4732,Carmen Walker,20,Course_3,70
4733,Jenna Thompson DVM,47,Course_3,96
4734,Yolanda Davis,28,Course_2,54
4735,Amanda Clayton,18,Course_1,61
4736,Melissa Harrison,62,Course_3,76
4737,Raymond Singh,32,Course_2,64
4738,Brittany Dougherty,28,Course_3,73
4739,Lindsay Chung,62,Course_2,96
4740,Sarah Booker,42,Course_1,66
4741,David Espinoza MD,42,Course_3,97
4742,Rachel Villa,39,Course_4,83
4743,Michelle Galloway,64,Course_4,74
4744,Lori Dean,36,Course_2,61
4745,Michael Torres,53,Course_5,96
4746,Carolyn Liu,54,Course_5,65
4747,Wendy Palmer,54,Course_5,61
4748,Dr. Craig Smith III,61,Course_3,89
4749,Tonya Spears,34,Course_1,55
4750,Jennifer Turner,41,Course_5,59
4751,Kenneth Reynolds,66,Course_3,99
4752,Felicia Bradley,55,Course_4,82
4753,Amy Turner,28,Course_2,95
4754,Bridget Wilson,38,Course_2,71
4755,Jackson Santiago,25,Course_1,54
4756,Harry Rodriguez,73,Course_2,93
4757,Brandi Willis,45,Course_3,62
4758,Glenn Zuniga Jr.,38,Course_5,87
4759,Joyce Adams,50,Course_3,53
4760,Brooke Clark,40,Course_3,50
4761,Brandon Peterson,28,Course_5,75
4762,Shelly Thomas,73,Course_4,67
4763,Joshua Brown,56,Course_2,63
4764,Dr. Jeanne Mason MD,56,Course_2,65
4765,James Avila,59,Course_3,53
4766,Bridget Gaines,66,Course_1,92
4767,Malik Gibson,34,Course_5,55
4768,Stacey Payne,38,Course_5,53
4769,David Morgan,29,Course_4,57
4770,Laura Ford,39,Course_5,83
4771,Angelica Smith,75,Course_4,96
4772,Michael Barker,30,Course_1,96
4773,Morgan Nguyen,19,Course_4,65
4774,Robert Green,28,Course_1,77
4775,Joshua Roberts,43,Course_5,63
4776,Kyle Campbell,25,Course_4,75
4777,Jill Romero,48,Course_4,57
4778,Valerie Frederick,39,Course_2,78
4779,Justin Lynn,29,Course_3,72
4780,Alicia Johnston,46,Course_4,87
4781,Robert Dickson,33,Course_3,86
4782,Madison Smith,63,Course_5,81
4783,Daniel Byrd,46,Course_5,96
4784,Jason Huynh,49,Course_1,69
4785,Caitlin Tran,22,Course_5,52
4786,Nancy Taylor,44,Course_2,67
4787,William Johnson,58,Course_4,56
4788,Brent Kaufman,60,Course_2,93
4789,Stacey Combs,30,Course_3,84
4790,Christopher Thompson,21,Course_3,54
4791,Gary Day,20,Course_2,72
4792,Kenneth Lewis,37,Course_5,97
4793,Matthew Rogers,60,Course_2,75
4794,Madison Evans,23,Course_3,59
4795,Nicole Morrison,78,Course_5,92
4796,Jennifer Williamson,69,Course_5,94
4797,Gerald Reyes,58,Course_2,93
4798,Alicia Salinas,70,Course_1,74
4799,Lauren Underwood,26,Course_1,94
4800,William Jordan,61,Course_3,85
4801,Sandra Brown,23,Course_5,71
4802,Andre Hernandez,52,Course_2,78
4803,Mackenzie Clark,58,Course_3,57
4804,Mark Chambers,58,Course_1,50
4805,Scott Carter,22,Course_4,97
4806,Justin Adkins,65,Course_5,71
4807,Michelle Dennis,62,Course_5,56
4808,Terri Rojas,78,Course_1,76
4809,Teresa Williams,54,Course_1,69
4810,Mr. Michael Tanner Jr.,23,Course_1,75
4811,Derek Arnold,26,Course_1,78
4812,Alyssa Miranda,22,Course_4,98
4813,Robert Johnson,43,Course_4,56
4814,Charles Ford,76,Course_1,65
4815,Charles Baker,20,Course_2,72
4816,Kristina Herrera,60,Course_4,84
4817,Shaun Santos,68,Course_2,91
4818,Dalton Silva,27,Course_1,68
4819,Megan Jimenez,76,Course_3,94
4820,Karen Russell,25,Course_5,85
4821,Harry Sanchez,25,Course_3,50
4822,Susan Little,24,Course_4,90
4823,Travis Brown,18,Course_5,74
4824,George Tanner,22,Course_5,59
4825,Brandon Randolph,75,Course_3,63
4826,Mary Garrison,45,Course_2,70
4827,Trevor Gates,35,Course_3,67
4828,John Blackburn,38,Course_4,92
4829,William Robinson,55,Course_3,95
4830,Mary Morse,74,Course_2,79
4831,Michelle Griffin,52,Course_4,66
4832,Cynthia Zavala,51,Course_5,78
4833,Kenneth Davis,78,Course_3,97
4834,Michael Cooper,43,Course_1,92
4835,Kimberly Anderson,39,Course_5,52
4836,Brenda Cain,57,Course_2,90
4837,Thomas Miller,77,Course_1,65
4838,Lindsay Montoya,46,Course_5,64
4839,Tyler Snyder,66,Course_4,88
4840,Daniel Dennis,25,Course_4,73
4841,Christopher Mason,77,Course_1,66
4842,Denise Chapman,57,Course_3,66
4843,Michael Mayer,52,Course_4,60
4844,Stephen Smith,35,Course_3,82
4845,Kelly Cox,77,Course_4,80
4846,Crystal Hancock,72,Course_3,95
4847,Rhonda Davis,54,Course_1,72
4848,Lauren Anderson,62,Course_2,89
4849,Brittany Garrett,51,Course_2,74
4850,Brendan Dickson,29,Course_5,97
4851,Amber Thompson,77,Course_5,72
4852,James Wagner,75,Course_2,94
4853,Charles Cantrell,65,Course_2,57
4854,William Vargas,27,Course_1,98
4855,Dan Nelson,22,Course_1,82
4856,Jason Rodriguez,56,Course_5,58
4857,Kimberly Jones,27,Course_3,72
4858,Brian Hernandez,38,Course_5,84
4859,Paul Moore,35,Course_5,96
4860,Stephanie Mcdonald,44,Course_5,60
4861,Terri Wallace,54,Course_4,72
4862,Kelly Blanchard,73,Course_1,98
4863,Matthew White,71,Course_3,99
4864,Lynn Martinez,76,Course_4,92
4865,Derek Bell,44,Course_4,95
4866,William Stone,57,Course_3,67
4867,Elaine Gordon,26,Course_4,58
4868,Jennifer Mayo,39,Course_2,90
4869,Carol Davis,46,Course_4,50
4870,Alexis Lawrence,29,Course_3,59
4871,Tammy Petty,64,Course_1,64
4872,Stephanie Gonzales,79,Course_4,66
4873,Cristian Ward,44,Course_3,74
4874,Kimberly Young,28,Course_5,74
4875,Shawn Carter,69,Course_4,76
4876,Amanda Jackson,79,Course_4,66
4877,Cynthia Williams,20,Course_5,50
4878,William Ferguson,79,Course_3,89
4879,Phillip Burke,49,Course_4,93
4880,Cassandra Shaw,19,Course_5,93
4881,Joshua Perez,48,Course_5,73
4882,Megan Barker,24,Course_2,85
4883,Heather Sanders,58,Course_1,70
4884,Omar Brown,60,Course_2,55
4885,Joyce Anderson,67,Course_4,59
4886,Gary Suarez,39,Course_2,57
4887,Todd Rosario,66,Course_4,54
4888,Michael Day,73,Course_4,56
4889,Desiree Craig,47,Course_5,78
4890,Michael Lucas,27,Course_2,69
4891,Carrie Jackson,40,Course_4,55
4892,Melanie Schroeder,57,Course_2,95
4893,Eric Castro,56,Course_1,58
4894,Annette Andrews,18,Course_1,50
4895,Toni Clayton,47,Course_4,71
4896,Alex Gibson,65,Course_2,77
4897,Nancy Edwards,62,Course_3,67
4898,Kristy Bishop,49,Course_5,89
4899,Devin West,67,Course_1,50
4900,Susan Vargas,58,Course_2,80
4901,Kyle Moore,29,Course_2,95
4902,Leslie Arnold,74,Course_5,85
4903,Jennifer Wallace,68,Course_1,90
4904,Kristina Long PhD,39,Course_4,50
4905,Miguel Good,27,Course_3,77
4906,Tamara Miller,37,Course_4,89
4907,David Roberts,54,Course_1,59
4908,Shelby Schneider,25,Course_3,87
4909,James Gonzalez,29,Course_4,64
4910,Joel Morris,32,Course_5,76
4911,Kelly Khan,33,Course_3,65
4912,Michael Schmidt,51,Course_4,87
4913,Deborah Nicholson,19,Course_5,66
4914,Suzanne Jones,63,Course_1,90
4915,Sharon Grant,28,Course_3,71
4916,Keith Bray,40,Course_5,71
4917,Diane Spencer,71,Course_3,60
4918,Kimberly Villarreal,40,Course_3,65
4919,Heidi Brown,27,Course_2,84
4920,Samuel Lewis,24,Course_3,73
4921,Joseph Roberson,51,Course_2,80
4922,Mr. Jared Knight II,44,Course_2,89
4923,Daniel Williams,78,Course_4,59
4924,Mark Walker,77,Course_4,52
4925,Amanda Franklin,53,Course_5,66
4926,Alexander Wiggins,45,Course_5,72
4927,Eric Marks,53,Course_1,87
4928,Debra Schroeder,31,Course_2,78
4929,John Jones,66,Course_2,71
4930,Rachel Manning,35,Course_3,96
4931,Tara Miller,60,Course_4,71
4932,Chris Spencer,36,Course_3,98
4933,Austin Garcia,61,Course_3,53
4934,April Dennis,53,Course_4,94
4935,Tracy Bennett,21,Course_4,94
4936,Denise Holloway,79,Course_1,87
4937,Sarah Carpenter,50,Course_4,98
4938,Teresa Smith,46,Course_5,81
4939,Joseph Johnson,23,Course_1,84
4940,Jenna Barrett,54,Course_2,97
4941,Angela Glover,56,Course_5,83
4942,Anna Perez,31,Course_1,99
4943,Paul Kim,38,Course_5,52
4944,Jon Henry,21,Course_2,54
4945,Gina Vaughan,37,Course_2,59
4946,Carrie Wallace,54,Course_4,83
4947,William Deleon,49,Course_4,84
4948,Jose Downs,45,Course_2,91
4949,Kevin Khan,33,Course_3,81
4950,Rodney Macdonald,30,Course_4,75
4951,Antonio Hernandez,35,Course_4,73
4952,Lindsay Burgess,22,Course_3,85
4953,Daniel Rose,35,Course_4,75
4954,Toni Ford,53,Course_2,58
4955,Molly Hernandez,60,Course_2,88
4956,Brandon Nelson,24,Course_5,78
4957,Eddie Kelley,37,Course_3,66
4958,Abigail Hughes,62,Course_5,61
4959,Kyle Valdez,77,Course_5,50
4960,Robert Gonzalez,59,Course_2,62
4961,Michael Brown,68,Course_4,67
4962,Tracey Warren,65,Course_4,58
4963,Mary Wilson,24,Course_5,63
4964,Joshua Morrison,43,Course_2,69
4965,Kimberly Montoya,56,Course_4,79
4966,Stefanie Wilson,29,Course_4,73
4967,Jeffrey Rogers,20,Course_4,93
4968,Jonathan Morrison,42,Course_3,96
4969,Sean Thomas,34,Course_3,97
4970,Kerry Robinson,66,Course_5,84
4971,Molly Stanley,19,Course_2,87
4972,Julie Wilson,38,Course_5,63
4973,Joan Beck,75,Course_1,72
4974,Gregory Cox,56,Course_5,80
4975,Sharon Mendoza,51,Course_4,94
4976,Joseph Lee,65,Course_2,62
4977,Philip Brown,75,Course_3,81
4978,Justin Carson Jr.,52,Course_5,58
4979,Curtis Jennings,63,Course_5,83
4980,Colleen Gould,29,Course_1,90
4981,Kayla Erickson,31,Course_2,71
4982,David Garcia,31,Course_2,93
4983,Kevin Long,65,Course_3,90
4984,Sean Kaiser,44,Course_5,99
4985,Lisa Cox,60,Course_4,81
4986,Sarah Miller,73,Course_4,50
4987,Elizabeth Medina,73,Course_1,72
4988,Amber Wolfe,36,Course_4,94
4989,Angela Ray,32,Course_4,70
4990,Michael Hernandez,66,Course_5,51
4991,Donald Jordan,35,Course_4,52
4992,Sierra Barnett,46,Course_2,51
4993,Michelle Barrett,73,Course_2,61
4994,Matthew Howard,76,Course_1,81
4995,Jon Martin,20,Course_3,58
4996,Melanie Smith,68,Course_3,54
4997,Caitlyn Fuller,31,Course_2,97
4998,Karen Finley,58,Course_1,90
4999,Denise Cook,24,Course_5,67
5000,Laura Morgan,72,Course_2,83
5001,Matthew Jones,70,Course_1,55
5002,Cynthia Potter,42,Course_5,86
5003,Matthew House,25,Course_5,81
5004,Kristin Barrett,30,Course_4,76
5005,Justin Adams,34,Course_3,59
5006,Joshua Smith,28,Course_5,67
5007,Henry Diaz,61,Course_1,57
5008,Amy Porter,57,Course_1,94
5009,Jason Newton,23,Course_1,85
5010,Karen Craig,56,Course_1,55
5011,Jessica Walker,20,Course_2,93
5012,Joshua Hopkins,47,Course_2,64
5013,David Mason,31,Course_5,67
5014,Brian Walton,60,Course_2,79
5015,Ashlee Lyons,60,Course_5,69
5016,Nicolas Harris,24,Course_3,62
5017,Kimberly Douglas,74,Course_1,73
5018,Samantha Johnson,62,Course_4,53
5019,Wendy Calderon,36,Course_4,80
5020,Gregory Perez,31,Course_1,76
5021,Phillip Small,77,Course_5,57
5022,Nicholas Lyons,28,Course_5,69
5023,Jessica Collins,67,Course_1,69
5024,Rebecca Garcia,78,Course_2,67
5025,Daniel Scott,50,Course_4,51
5026,Dr. Natasha Hutchinson,61,Course_1,92
5027,Gordon Parrish,50,Course_1,97
5028,Carmen Gomez,50,Course_5,83
5029,Andrea Brown,77,Course_2,98
5030,Robert Rhodes,33,Course_2,51
5031,William Ewing,63,Course_2,66
5032,John Johnson,61,Course_4,85
5033,Jenna Sawyer,59,Course_4,91
5034,Charles Pena,71,Course_2,84
5035,Richard Wong,20,Course_3,76
5036,Megan Smith,75,Course_3,52
5037,Mrs. Heather Edwards,39,Course_2,50
5038,Jeffrey Ortega,79,Course_5,83
5039,Dr. Kimberly Powers,67,Course_5,76
5040,Jaime Watson,66,Course_1,81
5041,Tracy Steele,59,Course_4,58
5042,Timothy Bennett,72,Course_1,62
5043,Ryan Moore,61,Course_5,56
5044,Sergio Kennedy,58,Course_5,52
5045,Michael Phillips,63,Course_1,60
5046,David Carson,23,Course_2,88
5047,Amy Williams,39,Course_5,53
5048,Sabrina Thomas,69,Course_4,74
5049,Caroline Johnson,78,Course_1,59
5050,Thomas Wilson,27,Course_5,54
5051,Todd Holland,67,Course_3,68
5052,Alex Scott,36,Course_3,65
5053,Linda Dawson,71,Course_5,58
5054,Laura Griffin,25,Course_2,98
5055,Mary Fischer,73,Course_2,58
5056,Joanna Benton,64,Course_5,51
5057,Linda Ford,66,Course_3,59
5058,Kaitlyn Tran DDS,32,Course_2,86
5059,Carolyn Chavez,47,Course_5,81
5060,Judith Pearson,66,Course_1,64
5061,Stephen Barnes,74,Course_2,85
5062,Jennifer Rodriguez,58,Course_5,77
5063,Dr. Tara Miller,37,Course_5,91
5064,Shelly Rogers,56,Course_5,60
5065,Chelsea Jenkins,46,Course_2,90
5066,Gary Jones,41,Course_1,61
5067,Angel Collins,66,Course_5,80
5068,Mitchell Dorsey,70,Course_5,71
5069,Monique Palmer,71,Course_2,99
5070,Christina Dixon,24,Course_2,83
5071,Rhonda Thompson,39,Course_4,66
5072,Robin Robertson,74,Course_2,78
5073,Amanda Young,32,Course_5,90
5074,David Williams,40,Course_3,82
5075,Danielle Patterson,50,Course_4,74
5076,Jessica Davis,47,Course_1,80
5077,Daniel Carrillo,43,Course_4,78
5078,Tammy Shelton,31,Course_2,59
5079,Kristina Velez,76,Course_2,94
5080,Ruben Perez,46,Course_2,90
5081,April Turner,78,Course_5,78
5082,Rachel Wood,19,Course_2,78
5083,Keith Wilson,35,Course_3,80
5084,Lauren Gibbs,40,Course_3,60
5085,Matthew Green,73,Course_3,58
5086,Joseph Martinez,67,Course_1,70
5087,Michelle Martin,60,Course_5,50
5088,Carlos Duncan,68,Course_1,96
5089,David Thompson,58,Course_5,65
5090,Ryan Kelly,76,Course_3,96
5091,Henry Thomas,77,Course_5,68
5092,Leslie Malone,50,Course_4,93
5093,Christopher Caldwell,75,Course_1,86
5094,Gary Santiago,40,Course_3,83
5095,David Park,63,Course_3,80
5096,Daniel Harding,38,Course_3,76
5097,Tanner Merritt,44,Course_3,53
5098,Thomas Marshall,38,Course_2,82
5099,William Walters IV,34,Course_1,85
5100,Suzanne Stanton,40,Course_5,81
5101,Sarah Barron,79,Course_5,58
5102,Erin Cannon,53,Course_3,80
5103,Brittany Kim,28,Course_5,97
5104,Craig Klein,68,Course_2,93
5105,Logan Jones,64,Course_1,56
5106,Alex Davis PhD,69,Course_5,87
5107,Julie Jones,20,Course_2,54
5108,Patricia Ruiz,72,Course_2,81
5109,Kevin Atkinson,54,Course_4,75
5110,James Gutierrez,61,Course_4,86
5111,Brittney Johnson,43,Course_3,94
5112,Patrick Scott,65,Course_5,55
5113,Kimberly Williams,26,Course_3,59
5114,Ricardo Hernandez,55,Course_4,97
5115,Diane Smith,25,Course_4,62
5116,Jennifer Freeman,77,Course_1,60
5117,Robin Knight,41,Course_4,52
5118,Scott Hess,37,Course_1,59
5119,Patrick Martin,75,Course_3,92
5120,Anthony West,26,Course_4,81
5121,Ashley Owens,67,Course_4,79
5122,Samantha Day,55,Course_5,73
5123,Lauren Sellers,67,Course_1,99
5124,Dr. Sean Dyer MD,68,Course_1,85
5125,Jocelyn Pham,47,Course_1,76
5126,John Morgan,57,Course_1,98
5127,Michael Guerrero,41,Course_2,64
5128,Adam Hawkins,35,Course_4,91
5129,Joshua Fleming,55,Course_5,66
5130,Christopher Jefferson,70,Course_1,71
5131,Christina Hardy,19,Course_2,97
5132,Sarah Singh,36,Course_5,85
5133,Veronica Becker,20,Course_4,80
5134,Jennifer Jones,75,Course_3,86
5135,Aaron Pierce,37,Course_5,78
5136,Robert Phillips,52,Course_5,91
5137,Robert Holt,68,Course_3,68
5138,Deanna Martin,36,Course_5,72
5139,Michael Keller,24,Course_5,73
5140,Victoria Hood,76,Course_1,56
5141,Joseph Booth,23,Course_3,55
5142,Cynthia Ramirez,27,Course_3,70
5143,Raymond Johnson,26,Course_3,65
5144,Matthew Becker,72,Course_1,78
