ID,Name,Age,Course,Score
5651,Name_5651,57,Course_2,91
5652,Name_5652,21,Course_4,83
5653,Name_5653,78,Course_4,56
5654,Name_5654,36,Course_2,55
5655,Name_5655,55,Course_1,91
5656,Name_5656,57,Course_4,71
5657,Name_5657,24,Course_5,69
5658,Name_5658,39,Course_1,76
5659,Name_5659,26,Course_4,60
5660,Name_5660,79,Course_3,90
5661,Name_5661,27,Course_3,82
5662,Name_5662,37,Course_5,91
5663,Name_5663,53,Course_1,83
5664,Name_5664,39,Course_4,96
5665,Name_5665,28,Course_2,72
5666,Name_5666,50,Course_5,87
5667,Name_5667,42,Course_5,55
5668,Name_5668,22,Course_1,50
5669,Name_5669,67,Course_4,73
5670,Name_5670,58,Course_2,98
5671,Name_5671,70,Course_4,68
5672,Name_5672,18,Course_3,87
5673,Name_5673,25,Course_3,70
5674,Name_5674,73,Course_1,89
5675,Name_5675,60,Course_3,61
5676,Name_5676,53,Course_3,74
5677,Name_5677,47,Course_4,52
5678,Name_5678,19,Course_5,87
5679,Name_5679,76,Course_4,68
5680,Name_5680,56,Course_1,72
5681,Name_5681,68,Course_2,59
5682,Name_5682,18,Course_2,57
5683,Name_5683,72,Course_5,88
5684,Name_5684,30,Course_2,52
5685,Name_5685,72,Course_3,79
5686,Name_5686,64,Course_3,92
5687,Name_5687,36,Course_4,98
5688,Name_5688,51,Course_1,64
5689,Name_5689,51,Course_1,78
5690,Name_5690,38,Course_4,83
5691,Name_5691,24,Course_2,70
5692,Name_5692,67,Course_3,89
5693,Name_5693,37,Course_2,76
5694,Name_5694,78,Course_1,73
5695,Name_5695,19,Course_2,80
5696,Name_5696,47,Course_1,76
5697,Name_5697,61,Course_3,69
5698,Name_5698,26,Course_2,81
5699,Name_5699,46,Course_1,61
5700,Name_5700,32,Course_3,66
5701,Name_5701,42,Course_5,72
5702,Name_5702,43,Course_4,58
5703,Name_5703,76,Course_4,78
5704,Name_5704,25,Course_5,76
5705,Name_5705,31,Course_4,95
5706,Name_5706,38,Course_2,81
5707,Name_5707,48,Course_4,54
5708,Name_5708,57,Course_5,83
5709,Name_5709,21,Course_3,62
5710,Name_5710,72,Course_2,70
5711,Name_5711,79,Course_3,70
5712,Name_5712,61,Course_1,96
5713,Name_5713,52,Course_5,65
5714,Name_5714,69,Course_2,58
5715,Name_5715,69,Course_4,80
5716,Name_5716,40,Course_3,78
5717,Name_5717,61,Course_3,66
5718,Name_5718,21,Course_5,73
5719,Name_5719,55,Course_1,77
5720,Name_5720,42,Course_2,80
5721,Name_5721,36,Course_3,75
5722,Name_5722,40,Course_5,86
5723,Name_5723,27,Course_1,62
5724,Name_5724,26,Course_5,90
5725,Name_5725,63,Course_1,77
5726,Name_5726,28,Course_5,68
5727,Name_5727,46,Course_1,60
5728,Name_5728,58,Course_4,81
5729,Name_5729,31,Course_4,90
5730,Name_5730,50,Course_5,68
5731,Name_5731,47,Course_1,59
5732,Name_5732,37,Course_4,91
5733,Name_5733,42,Course_1,97
5734,Name_5734,24,Course_1,88
5735,Name_5735,55,Course_3,97
5736,Name_5736,49,Course_2,57
5737,Name_5737,58,Course_1,72
5738,Name_5738,18,Course_5,64
5739,Name_5739,58,Course_5,89
5740,Name_5740,42,Course_2,83
5741,Name_5741,21,Course_1,91
5742,Name_5742,75,Course_1,65
5743,Name_5743,69,Course_4,70
5744,Name_5744,70,Course_2,79
5745,Name_5745,36,Course_4,82
5746,Name_5746,52,Course_1,55
5747,Name_5747,61,Course_2,56
5748,Name_5748,21,Course_1,87
5749,Name_5749,27,Course_2,79
5750,Name_5750,51,Course_4,91
5751,Name_5751,29,Course_2,54
5752,Name_5752,75,Course_3,55
5753,Name_5753,61,Course_5,78
5754,Name_5754,65,Course_3,71
5755,Name_5755,49,Course_1,69
5756,Name_5756,43,Course_5,86
5757,Name_5757,79,Course_4,77
5758,Name_5758,58,Course_5,86
5759,Name_5759,29,Course_3,61
5760,Name_5760,37,Course_4,97
5761,Name_5761,36,Course_3,83
5762,Name_5762,65,Course_1,77
5763,Name_5763,36,Course_2,91
5764,Name_5764,24,Course_2,51
5765,Name_5765,65,Course_4,68
5766,Name_5766,45,Course_3,58
5767,Name_5767,27,Course_1,96
5768,Name_5768,27,Course_1,89
5769,Name_5769,51,Course_5,50
5770,Name_5770,56,Course_2,87
5771,Name_5771,51,Course_1,73
5772,Name_5772,28,Course_2,62
5773,Name_5773,74,Course_3,73
5774,Name_5774,52,Course_3,79
5775,Name_5775,25,Course_1,54
5776,Name_5776,33,Course_1,50
5777,Name_5777,23,Course_1,57
5778,Name_5778,65,Course_2,71
5779,Name_5779,48,Course_2,59
5780,Name_5780,69,Course_1,83
5781,Name_5781,76,Course_2,71
5782,Name_5782,41,Course_2,74
5783,Name_5783,46,Course_2,74
5784,Name_5784,46,Course_1,65
5785,Name_5785,77,Course_4,52
5786,Name_5786,18,Course_1,61
5787,Name_5787,79,Course_5,64
5788,Name_5788,66,Course_2,74
5789,Name_5789,59,Course_4,78
5790,Name_5790,54,Course_4,73
5791,Name_5791,66,Course_3,70
5792,Name_5792,57,Course_5,68
5793,Name_5793,35,Course_1,63
5794,Name_5794,66,Course_4,74
5795,Name_5795,28,Course_1,87
5796,Name_5796,64,Course_3,98
5797,Name_5797,49,Course_2,57
5798,Name_5798,49,Course_1,82
5799,Name_5799,37,Course_2,88
5800,Name_5800,24,Course_2,89
5801,Name_5801,44,Course_2,80
5802,Name_5802,44,Course_3,76
5803,Name_5803,73,Course_2,67
5804,Name_5804,63,Course_2,90
5805,Name_5805,41,Course_4,70
5806,Name_5806,30,Course_4,53
5807,Name_5807,64,Course_5,91
5808,Name_5808,51,Course_4,78
5809,Name_5809,77,Course_5,73
5810,Name_5810,48,Course_3,78
5811,Name_5811,30,Course_1,78
5812,Name_5812,48,Course_1,90
5813,Name_5813,52,Course_5,79
5814,Name_5814,40,Course_4,95
5815,Name_5815,22,Course_1,63
5816,Name_5816,28,Course_5,95
5817,Name_5817,56,Course_2,99
5818,Name_5818,50,Course_5,89
5819,Name_5819,69,Course_5,94
5820,Name_5820,61,Course_3,64
5821,Name_5821,39,Course_3,54
5822,Name_5822,54,Course_5,87
5823,Name_5823,21,Course_4,82
5824,Name_5824,39,Course_5,75
5825,Name_5825,50,Course_4,56
5826,Name_5826,31,Course_2,76
5827,Name_5827,52,Course_3,69
5828,Name_5828,71,Course_2,73
5829,Name_5829,57,Course_2,80
5830,Name_5830,50,Course_2,93
5831,Name_5831,57,Course_3,75
5832,Name_5832,32,Course_5,69
5833,Name_5833,78,Course_4,70
5834,Name_5834,47,Course_2,94
5835,Name_5835,79,Course_1,70
5836,Name_5836,44,Course_5,87
5837,Name_5837,46,Course_3,71
5838,Name_5838,55,Course_1,77
5839,Name_5839,71,Course_3,54
5840,Name_5840,65,Course_4,90
5841,Name_5841,29,Course_2,99
5842,Name_5842,75,Course_4,91
5843,Name_5843,73,Course_5,95
5844,Name_5844,36,Course_3,98
5845,Name_5845,60,Course_3,83
5846,Name_5846,46,Course_3,63
5847,Name_5847,78,Course_1,92
5848,Name_5848,66,Course_4,64
5849,Name_5849,21,Course_1,54
5850,Name_5850,70,Course_4,94
5851,Name_5851,43,Course_5,86
5852,Name_5852,64,Course_3,75
5853,Name_5853,35,Course_3,61
5854,Name_5854,45,Course_1,51
5855,Name_5855,55,Course_3,62
5856,Name_5856,38,Course_1,91
5857,Name_5857,53,Course_3,55
5858,Name_5858,56,Course_2,56
5859,Name_5859,61,Course_3,77
5860,Name_5860,78,Course_2,69
5861,Name_5861,32,Course_2,91
5862,Name_5862,66,Course_1,51
5863,Name_5863,49,Course_1,98
5864,Name_5864,37,Course_4,78
5865,Name_5865,55,Course_4,81
5866,Name_5866,76,Course_2,73
5867,Name_5867,31,Course_3,67
5868,Name_5868,76,Course_2,79
5869,Name_5869,22,Course_1,50
5870,Name_5870,57,Course_5,53
5871,Name_5871,22,Course_1,51
5872,Name_5872,43,Course_3,63
5873,Name_5873,69,Course_4,87
5874,Name_5874,22,Course_1,84
5875,Name_5875,55,Course_4,52
5876,Name_5876,37,Course_1,99
5877,Name_5877,74,Course_2,95
5878,Name_5878,41,Course_1,56
5879,Name_5879,59,Course_1,95
5880,Name_5880,76,Course_3,69
5881,Name_5881,54,Course_1,53
5882,Name_5882,74,Course_2,55
5883,Name_5883,48,Course_2,59
5884,Name_5884,23,Course_5,95
5885,Name_5885,53,Course_5,54
5886,Name_5886,48,Course_1,52
5887,Name_5887,76,Course_4,68
5888,Name_5888,46,Course_1,82
5889,Name_5889,71,Course_3,76
5890,Name_5890,59,Course_2,66
5891,Name_5891,24,Course_1,85
5892,Name_5892,60,Course_4,87
5893,Name_5893,18,Course_5,53
5894,Name_5894,46,Course_1,67
5895,Name_5895,49,Course_3,55
5896,Name_5896,78,Course_2,78
5897,Name_5897,49,Course_5,95
5898,Name_5898,30,Course_1,86
5899,Name_5899,51,Course_4,73
5900,Name_5900,30,Course_2,87
5901,Name_5901,75,Course_3,60
5902,Name_5902,44,Course_1,59
5903,Name_5903,29,Course_1,96
5904,Name_5904,23,Course_1,59
5905,Name_5905,23,Course_1,53
5906,Name_5906,52,Course_4,81
5907,Name_5907,55,Course_3,71
5908,Name_5908,42,Course_2,70
5909,Name_5909,72,Course_4,55
5910,Name_5910,48,Course_4,83
5911,Name_5911,41,Course_5,97
5912,Name_5912,45,Course_3,95
5913,Name_5913,64,Course_5,83
5914,Name_5914,25,Course_1,94
5915,Name_5915,22,Course_4,90
5916,Name_5916,32,Course_4,75
5917,Name_5917,41,Course_1,76
5918,Name_5918,53,Course_5,81
5919,Name_5919,47,Course_1,92
5920,Name_5920,60,Course_5,57
5921,Name_5921,33,Course_1,79
5922,Name_5922,18,Course_2,72
5923,Name_5923,20,Course_1,68
5924,Name_5924,43,Course_2,54
5925,Name_5925,29,Course_4,76
5926,Name_5926,78,Course_5,86
5927,Name_5927,57,Course_3,99
5928,Name_5928,24,Course_4,77
5929,Name_5929,46,Course_5,86
5930,Name_5930,41,Course_5,66
5931,Name_5931,28,Course_3,94
5932,Name_5932,71,Course_5,93
5933,Name_5933,62,Course_3,89
5934,Name_5934,70,Course_2,54
5935,Name_5935,18,Course_4,92
5936,Name_5936,33,Course_3,80
5937,Name_5937,71,Course_5,70
5938,Name_5938,74,Course_5,76
5939,Name_5939,77,Course_5,82
5940,Name_5940,34,Course_3,78
5941,Name_5941,67,Course_1,58
5942,Name_5942,22,Course_1,50
5943,Name_5943,39,Course_3,53
5944,Name_5944,57,Course_2,93
5945,Name_5945,54,Course_3,56
5946,Name_5946,79,Course_2,64
5947,Name_5947,79,Course_2,88
5948,Name_5948,19,Course_3,78
5949,Name_5949,74,Course_3,77
5950,Name_5950,55,Course_2,77
5951,Name_5951,42,Course_3,75
5952,Name_5952,55,Course_2,98
5953,Name_5953,52,Course_5,78
5954,Name_5954,30,Course_5,90
5955,Name_5955,53,Course_5,75
5956,Name_5956,29,Course_1,79
5957,Name_5957,68,Course_1,58
5958,Name_5958,41,Course_3,53
5959,Name_5959,19,Course_4,72
5960,Name_5960,41,Course_3,53
5961,Name_5961,19,Course_5,86
5962,Name_5962,22,Course_5,56
5963,Name_5963,62,Course_4,95
5964,Name_5964,48,Course_5,62
5965,Name_5965,69,Course_5,54
5966,Name_5966,38,Course_5,83
5967,Name_5967,79,Course_4,95
5968,Name_5968,40,Course_2,83
5969,Name_5969,71,Course_3,74
5970,Name_5970,27,Course_4,65
5971,Name_5971,64,Course_3,77
5972,Name_5972,21,Course_1,83
5973,Name_5973,70,Course_1,85
5974,Name_5974,55,Course_5,78
5975,Name_5975,68,Course_1,59
5976,Name_5976,75,Course_5,78
5977,Name_5977,76,Course_4,79
5978,Name_5978,50,Course_2,61
5979,Name_5979,77,Course_3,82
5980,Name_5980,66,Course_3,98
5981,Name_5981,77,Course_4,89
5982,Name_5982,34,Course_5,55
5983,Name_5983,58,Course_3,55
5984,Name_5984,37,Course_1,93
5985,Name_5985,39,Course_5,58
5986,Name_5986,66,Course_3,74
5987,Name_5987,26,Course_2,83
5988,Name_5988,69,Course_5,95
5989,Name_5989,79,Course_1,91
5990,Name_5990,34,Course_1,95
5991,Name_5991,78,Course_1,61
5992,Name_5992,46,Course_3,99
5993,Name_5993,27,Course_1,67
5994,Name_5994,68,Course_4,77
5995,Name_5995,70,Course_2,50
5996,Name_5996,19,Course_1,66
5997,Name_5997,54,Course_1,87
5998,Name_5998,40,Course_5,96
5999,Name_5999,21,Course_5,95
6000,Name_6000,47,Course_2,75
6001,Name_6001,19,Course_1,92
6002,Name_6002,51,Course_4,75
6003,Name_6003,55,Course_2,75
6004,Name_6004,67,Course_1,67
6005,Name_6005,68,Course_5,80
6006,Name_6006,49,Course_1,99
6007,Name_6007,57,Course_1,86
6008,Name_6008,57,Course_4,96
6009,Name_6009,56,Course_5,51
6010,Name_6010,64,Course_1,82
6011,Name_6011,34,Course_4,50
6012,Name_6012,74,Course_4,76
6013,Name_6013,33,Course_1,68
6014,Name_6014,33,Course_2,91
6015,Name_6015,63,Course_1,50
6016,Name_6016,49,Course_3,67
6017,Name_6017,42,Course_5,97
6018,Name_6018,70,Course_3,93
6019,Name_6019,33,Course_2,95
6020,Name_6020,46,Course_2,91
6021,Name_6021,42,Course_1,82
6022,Name_6022,58,Course_1,90
6023,Name_6023,44,Course_4,69
6024,Name_6024,37,Course_5,82
6025,Name_6025,52,Course_5,78
6026,Name_6026,37,Course_4,57
6027,Name_6027,60,Course_3,79
6028,Name_6028,28,Course_2,83
6029,Name_6029,49,Course_5,98
6030,Name_6030,27,Course_4,73
6031,Name_6031,19,Course_3,69
6032,Name_6032,52,Course_3,98
6033,Name_6033,21,Course_3,74
6034,Name_6034,63,Course_1,77
6035,Name_6035,31,Course_3,68
6036,Name_6036,27,Course_5,74
6037,Name_6037,72,Course_4,87
6038,Name_6038,34,Course_1,94
6039,Name_6039,28,Course_3,88
6040,Name_6040,59,Course_5,99
6041,Name_6041,66,Course_1,64
6042,Name_6042,24,Course_5,97
6043,Name_6043,64,Course_5,61
6044,Name_6044,23,Course_2,77
6045,Name_6045,19,Course_2,53
6046,Name_6046,73,Course_5,57
6047,Name_6047,20,Course_1,93
6048,Name_6048,29,Course_1,55
6049,Name_6049,56,Course_1,82
6050,Name_6050,73,Course_3,61
6051,Name_6051,62,Course_1,77
6052,Name_6052,77,Course_4,83
6053,Name_6053,34,Course_2,63
6054,Name_6054,46,Course_2,65
6055,Name_6055,66,Course_3,80
6056,Name_6056,65,Course_1,86
6057,Name_6057,46,Course_5,83
6058,Name_6058,46,Course_4,59
6059,Name_6059,19,Course_5,77
6060,Name_6060,20,Course_4,68
6061,Name_6061,24,Course_5,63
6062,Name_6062,56,Course_4,85
6063,Name_6063,24,Course_4,67
6064,Name_6064,45,Course_1,96
6065,Name_6065,65,Course_1,61
6066,Name_6066,54,Course_4,56
6067,Name_6067,26,Course_1,57
6068,Name_6068,70,Course_1,86
6069,Name_6069,21,Course_5,63
6070,Name_6070,56,Course_3,80
6071,Name_6071,50,Course_2,61
6072,Name_6072,54,Course_3,72
6073,Name_6073,46,Course_2,54
6074,Name_6074,22,Course_1,97
6075,Name_6075,27,Course_5,75
6076,Name_6076,37,Course_3,63
6077,Name_6077,46,Course_5,66
6078,Name_6078,52,Course_1,91
6079,Name_6079,54,Course_4,99
6080,Name_6080,45,Course_2,51
6081,Name_6081,22,Course_1,54
6082,Name_6082,28,Course_3,62
6083,Name_6083,34,Course_4,66
6084,Name_6084,48,Course_3,57
6085,Name_6085,38,Course_5,86
6086,Name_6086,52,Course_5,76
6087,Name_6087,30,Course_3,89
6088,Name_6088,79,Course_1,60
6089,Name_6089,49,Course_1,75
6090,Name_6090,19,Course_1,72
6091,Name_6091,62,Course_4,56
6092,Name_6092,51,Course_4,61
6093,Name_6093,70,Course_2,92
6094,Name_6094,72,Course_1,81
6095,Name_6095,24,Course_3,86
6096,Name_6096,66,Course_3,97
6097,Name_6097,36,Course_1,62
6098,Name_6098,70,Course_3,63
6099,Name_6099,26,Course_3,98
6100,Name_6100,38,Course_5,76
6101,Name_6101,53,Course_5,79
6102,Name_6102,56,Course_5,79
6103,Name_6103,79,Course_4,89
6104,Name_6104,24,Course_5,50
6105,Name_6105,64,Course_1,52
6106,Name_6106,62,Course_4,57
6107,Name_6107,29,Course_2,94
6108,Name_6108,36,Course_1,86
6109,Name_6109,74,Course_2,82
6110,Name_6110,47,Course_2,87
6111,Name_6111,60,Course_2,60
6112,Name_6112,72,Course_2,55
6113,Name_6113,19,Course_1,68
6114,Name_6114,22,Course_2,72
6115,Name_6115,20,Course_5,88
6116,Name_6116,40,Course_1,66
6117,Name_6117,35,Course_4,80
6118,Name_6118,55,Course_4,81
6119,Name_6119,66,Course_5,63
6120,Name_6120,31,Course_5,75
6121,Name_6121,62,Course_3,96
6122,Name_6122,72,Course_4,77
6123,Name_6123,48,Course_4,99
6124,Name_6124,37,Course_4,53
6125,Name_6125,51,Course_1,52
6126,Name_6126,79,Course_2,61
6127,Name_6127,55,Course_1,56
6128,Name_6128,71,Course_4,82
6129,Name_6129,21,Course_5,65
6130,Name_6130,45,Course_2,74
6131,Name_6131,70,Course_4,78
6132,Name_6132,67,Course_1,91
6133,Name_6133,26,Course_1,54
6134,Name_6134,64,Course_4,59
6135,Name_6135,68,Course_4,85
6136,Name_6136,68,Course_1,90
6137,Name_6137,23,Course_5,76
6138,Name_6138,51,Course_3,58
6139,Name_6139,75,Course_4,57
6140,Name_6140,61,Course_5,78
6141,Name_6141,74,Course_5,88
6142,Name_6142,75,Course_2,68
6143,Name_6143,63,Course_4,81
6144,Name_6144,40,Course_3,73
6145,Name_6145,27,Course_1,53
6146,Name_6146,65,Course_3,90
6147,Name_6147,60,Course_2,88
6148,Name_6148,79,Course_5,96
6149,Name_6149,73,Course_3,72
6150,Name_6150,35,Course_4,80
6151,Name_6151,67,Course_5,96
6152,Name_6152,68,Course_1,91
6153,Name_6153,29,Course_1,55
6154,Name_6154,54,Course_5,79
6155,Name_6155,54,Course_5,73
6156,Name_6156,55,Course_4,58
6157,Name_6157,65,Course_1,54
6158,Name_6158,28,Course_1,66
6159,Name_6159,38,Course_2,70
6160,Name_6160,29,Course_1,76
6161,Name_6161,51,Course_3,88
6162,Name_6162,36,Course_4,77
6163,Name_6163,55,Course_5,84
6164,Name_6164,73,Course_1,51
6165,Name_6165,39,Course_4,91
6166,Name_6166,57,Course_5,84
6167,Name_6167,35,Course_2,99
6168,Name_6168,33,Course_5,58
6169,Name_6169,44,Course_2,67
6170,Name_6170,29,Course_5,71
6171,Name_6171,68,Course_1,77
6172,Name_6172,28,Course_3,52
6173,Name_6173,71,Course_5,89
6174,Name_6174,24,Course_4,76
6175,Name_6175,32,Course_4,82
6176,Name_6176,46,Course_4,52
6177,Name_6177,27,Course_3,94
6178,Name_6178,36,Course_1,58
6179,Name_6179,60,Course_5,88
6180,Name_6180,28,Course_1,58
6181,Name_6181,78,Course_3,88
6182,Name_6182,31,Course_2,73
6183,Name_6183,60,Course_4,93
6184,Name_6184,52,Course_2,93
6185,Name_6185,39,Course_4,90
6186,Name_6186,66,Course_2,62
6187,Name_6187,25,Course_1,98
6188,Name_6188,60,Course_1,66
6189,Name_6189,27,Course_1,93
6190,Name_6190,53,Course_2,73
6191,Name_6191,66,Course_3,54
6192,Name_6192,44,Course_1,96
6193,Name_6193,74,Course_4,58
6194,Name_6194,68,Course_5,53
6195,Name_6195,67,Course_3,91
6196,Name_6196,61,Course_1,56
6197,Name_6197,33,Course_5,71
6198,Name_6198,70,Course_2,67
6199,Name_6199,53,Course_1,69
6200,Name_6200,76,Course_4,68
6201,Name_6201,54,Course_4,91
6202,Name_6202,29,Course_2,88
6203,Name_6203,38,Course_5,77
6204,Name_6204,36,Course_3,80
6205,Name_6205,37,Course_3,75
6206,Name_6206,38,Course_3,90
6207,Name_6207,54,Course_5,98
6208,Name_6208,79,Course_4,94
6209,Name_6209,36,Course_5,78
6210,Name_6210,63,Course_1,61
6211,Name_6211,37,Course_3,71
6212,Name_6212,38,Course_2,50
6213,Name_6213,78,Course_5,89
6214,Name_6214,21,Course_3,83
6215,Name_6215,40,Course_4,99
6216,Name_6216,53,Course_4,85
6217,Name_6217,66,Course_5,67
6218,Name_6218,75,Course_1,65
6219,Name_6219,40,Course_5,68
6220,Name_6220,57,Course_5,52
6221,Name_6221,23,Course_1,85
6222,Name_6222,41,Course_1,50
6223,Name_6223,52,Course_4,64
6224,Name_6224,59,Course_3,90
6225,Name_6225,25,Course_2,95
6226,Name_6226,20,Course_2,54
6227,Name_6227,19,Course_5,77
6228,Name_6228,33,Course_4,62
6229,Name_6229,24,Course_3,79
6230,Name_6230,24,Course_2,64
6231,Name_6231,73,Course_2,78
6232,Name_6232,53,Course_2,76
6233,Name_6233,40,Course_1,64
6234,Name_6234,64,Course_4,63
6235,Name_6235,36,Course_3,73
6236,Name_6236,69,Course_2,77
6237,Name_6237,52,Course_2,66
6238,Name_6238,71,Course_5,84
6239,Name_6239,56,Course_3,73
6240,Name_6240,32,Course_2,99
6241,Name_6241,23,Course_4,64
6242,Name_6242,24,Course_1,70
6243,Name_6243,29,Course_2,84
6244,Name_6244,58,Course_1,72
6245,Name_6245,70,Course_1,92
6246,Name_6246,61,Course_1,64
6247,Name_6247,66,Course_5,89
6248,Name_6248,26,Course_1,78
6249,Name_6249,55,Course_2,90
6250,Name_6250,77,Course_1,78
6251,Name_6251,57,Course_5,93
6252,Name_6252,60,Course_2,82
6253,Name_6253,55,Course_2,82
6254,Name_6254,65,Course_5,60
6255,Name_6255,30,Course_1,62
6256,Name_6256,39,Course_2,59
6257,Name_6257,21,Course_3,50
6258,Name_6258,30,Course_5,51
6259,Name_6259,55,Course_3,87
6260,Name_6260,62,Course_4,69
6261,Name_6261,34,Course_3,50
6262,Name_6262,54,Course_1,67
6263,Name_6263,18,Course_1,88
6264,Name_6264,45,Course_4,77
6265,Name_6265,30,Course_5,88
6266,Name_6266,74,Course_5,72
6267,Name_6267,19,Course_2,96
6268,Name_6268,69,Course_1,76
6269,Name_6269,61,Course_2,99
6270,Name_6270,33,Course_3,64
6271,Name_6271,53,Course_4,85
6272,Name_6272,71,Course_3,99
6273,Name_6273,60,Course_1,74
6274,Name_6274,52,Course_1,90
6275,Name_6275,76,Course_2,71
6276,Name_6276,40,Course_4,55
6277,Name_6277,77,Course_3,88
6278,Name_6278,26,Course_1,99
6279,Name_6279,55,Course_1,78
6280,Name_6280,78,Course_2,62
6281,Name_6281,55,Course_3,78
6282,Name_6282,24,Course_4,78
6283,Name_6283,68,Course_2,56
6284,Name_6284,50,Course_4,74
6285,Name_6285,76,Course_2,92
6286,Name_6286,74,Course_3,99
6287,Name_6287,56,Course_5,72
6288,Name_6288,27,Course_2,99
6289,Name_6289,68,Course_3,60
6290,Name_6290,74,Course_2,52
6291,Name_6291,46,Course_5,85
6292,Name_6292,69,Course_3,80
6293,Name_6293,70,Course_5,62
6294,Name_6294,48,Course_2,61
6295,Name_6295,45,Course_5,97
6296,Name_6296,78,Course_2,85
6297,Name_6297,68,Course_2,53
6298,Name_6298,35,Course_3,85
6299,Name_6299,54,Course_1,99
6300,Name_6300,61,Course_5,69
6301,Name_6301,79,Course_1,55
6302,Name_6302,62,Course_5,79
6303,Name_6303,70,Course_5,55
6304,Name_6304,71,Course_1,93
6305,Name_6305,57,Course_1,57
6306,Name_6306,66,Course_1,59
6307,Name_6307,78,Course_3,79
6308,Name_6308,75,Course_5,53
6309,Name_6309,55,Course_3,55
6310,Name_6310,39,Course_5,91
6311,Name_6311,28,Course_4,83
6312,Name_6312,73,Course_1,89
6313,Name_6313,78,Course_2,57
6314,Name_6314,19,Course_4,51
6315,Name_6315,64,Course_3,71
6316,Name_6316,54,Course_3,55
6317,Name_6317,69,Course_2,56
6318,Name_6318,78,Course_5,70
6319,Name_6319,39,Course_5,81
6320,Name_6320,23,Course_2,83
6321,Name_6321,79,Course_3,52
6322,Name_6322,29,Course_5,50
6323,Name_6323,49,Course_5,53
6324,Name_6324,78,Course_3,81
6325,Name_6325,62,Course_2,87
6326,Name_6326,41,Course_5,65
6327,Name_6327,30,Course_4,61
6328,Name_6328,67,Course_2,56
6329,Name_6329,72,Course_4,73
6330,Name_6330,42,Course_4,62
6331,Name_6331,60,Course_4,56
6332,Name_6332,61,Course_5,55
6333,Name_6333,45,Course_4,55
6334,Name_6334,33,Course_1,58
6335,Name_6335,43,Course_3,91
6336,Name_6336,35,Course_2,82
6337,Name_6337,56,Course_2,68
6338,Name_6338,26,Course_2,60
6339,Name_6339,78,Course_1,92
6340,Name_6340,49,Course_3,89
6341,Name_6341,60,Course_2,87
6342,Name_6342,20,Course_4,64
6343,Name_6343,58,Course_3,80
6344,Name_6344,58,Course_3,71
6345,Name_6345,22,Course_1,96
6346,Name_6346,23,Course_3,95
6347,Name_6347,47,Course_5,69
6348,Name_6348,70,Course_1,72
6349,Name_6349,69,Course_4,96
6350,Name_6350,28,Course_4,61
6351,Name_6351,34,Course_2,64
6352,Name_6352,69,Course_1,51
6353,Name_6353,23,Course_3,72
6354,Name_6354,24,Course_2,75
6355,Name_6355,64,Course_1,70
6356,Name_6356,51,Course_3,64
6357,Name_6357,36,Course_1,71
6358,Name_6358,32,Course_2,80
6359,Name_6359,54,Course_4,95
6360,Name_6360,70,Course_2,95
6361,Name_6361,79,Course_2,65
6362,Name_6362,72,Course_5,76
6363,Name_6363,61,Course_3,79
6364,Name_6364,53,Course_3,62
6365,Name_6365,18,Course_3,54
6366,Name_6366,21,Course_1,82
6367,Name_6367,71,Course_4,97
6368,Name_6368,51,Course_2,64
6369,Name_6369,68,Course_3,98
6370,Name_6370,19,Course_4,53
6371,Name_6371,63,Course_3,50
6372,Name_6372,33,Course_3,85
6373,Name_6373,31,Course_5,98
6374,Name_6374,68,Course_1,56
6375,Name_6375,61,Course_1,90
6376,Name_6376,20,Course_4,61
6377,Name_6377,66,Course_5,67
6378,Name_6378,60,Course_3,74
6379,Name_6379,66,Course_2,82
6380,Name_6380,35,Course_3,68
6381,Name_6381,55,Course_2,86
6382,Name_6382,32,Course_1,85
6383,Name_6383,36,Course_1,91
6384,Name_6384,32,Course_5,81
6385,Name_6385,45,Course_4,81
6386,Name_6386,77,Course_3,74
6387,Name_6387,50,Course_3,91
6388,Name_6388,31,Course_3,87
6389,Name_6389,77,Course_5,64
6390,Name_6390,44,Course_4,54
6391,Name_6391,57,Course_4,56
6392,Name_6392,55,Course_4,90
6393,Name_6393,44,Course_4,97
6394,Name_6394,72,Course_4,66
6395,Name_6395,38,Course_3,81
6396,Name_6396,47,Course_4,57
6397,Name_6397,60,Course_4,82
6398,Name_6398,49,Course_4,99
6399,Name_6399,18,Course_3,60
6400,Name_6400,26,Course_5,59
6401,Name_6401,68,Course_4,96
6402,Name_6402,25,Course_2,54
6403,Name_6403,25,Course_1,72
6404,Name_6404,30,Course_2,71
6405,Name_6405,46,Course_5,83
6406,Name_6406,35,Course_4,54
6407,Name_6407,41,Course_4,67
6408,Name_6408,68,Course_4,95
6409,Name_6409,57,Course_3,78
6410,Name_6410,59,Course_3,71
6411,Name_6411,34,Course_3,77
6412,Name_6412,70,Course_2,83
6413,Name_6413,78,Course_1,98
6414,Name_6414,34,Course_3,84
6415,Name_6415,25,Course_1,89
6416,Name_6416,59,Course_5,90
6417,Name_6417,77,Course_5,86
6418,Name_6418,60,Course_3,92
6419,Name_6419,38,Course_3,79
6420,Name_6420,57,Course_1,94
6421,Name_6421,45,Course_3,58
6422,Name_6422,77,Course_5,54
6423,Name_6423,26,Course_2,64
6424,Name_6424,46,Course_1,81
6425,Name_6425,51,Course_1,57
6426,Name_6426,41,Course_1,83
